id,month,temperature_mean,temperature_median,temperature_q25,temperature_q75,wind_speed_mean,wind_speed_median,wind_speed_q25,wind_speed_q75,drought20_mean,drought20_median,drought20_q25,drought20_q75,humidity_mean,humidity_median,humidity_q25,humidity_q75
9,7,27.034856413181668,27.094234,26.250850071428573,28.01768692857143,13.522214240799599,13.786702142857143,12.096817339285714,14.440852642857147,0.010305482385857347,0.0053834270909199995,0.0026403569176999928,0.0111771687449,59.79005065298944,60.73234,54.388023,65.32004
9,8,28.185390572432254,28.165401000000003,27.121769142857143,29.81637560714286,13.138327079407828,13.048440499999998,12.0951156,13.920624839285717,0.012319174633148472,0.0067128179156500005,0.003990877236269997,0.017566138609249986,57.674997248243564,58.5309065,50.981895,64.7024
9,9,24.792978677040814,24.628195714285717,23.470478821428575,26.371603857142855,10.654888234843538,10.747182942857146,9.828424285714288,11.73794807142857,0.03658862960426953,0.025384852256999987,0.010015835176719999,0.05208580036879999,59.74591031547619,61.412945,49.87471,67.366455
9,10,20.574100020659085,20.681418285714283,19.558432571428572,21.80027792857143,8.825496182592842,8.510739342857146,7.3508432,10.245927407142858,0.07836156559440217,0.07060115331674999,0.023862056459364987,0.11351817059654999,65.37384803395784,66.47522000000001,56.096850249999996,73.902145
9,11,16.54196548747859,16.96618242857143,15.297112642857142,17.87953160714286,10.044985251666667,10.43871387857143,7.514376271428572,12.240370167857144,0.1427002188952267,0.11675031671725,0.057746300730014986,0.210244093442395,69.63207160551559,69.3982505,61.92879375,77.602
9,12,12.482152987155468,12.746956857142857,11.495553142857142,13.902160642857144,8.932787583239056,8.420557085714288,6.370933985714288,11.413176214285714,0.1207352753010235,0.09422469862653998,0.06949247352828998,0.1670391508297,67.85058902900379,65.896545,56.561424,78.67601
36,1,10.051230639746292,10.413493535714286,8.916138825,11.540854428571427,4.649976462004572,4.52574606,3.7962162,5.3873412428571426,0.07150955031070014,0.051683360316905014,0.0243771155436,0.10390700120456,68.72174618735363,71.5233345,53.881645750000004,80.31099
36,2,10.32219370759804,10.890378714285713,8.991956414285713,11.742187428571428,6.109902039548318,6.2099762,5.4023171607142855,6.819854789285714,0.10856419178661154,0.109794286321932,0.04587009347609999,0.15578516833320002,66.44489560294117,64.5842925,53.946854,77.02303
36,3,12.49919803584811,12.600902071428571,10.650538714285714,13.915472857142857,6.911987885332887,6.8700783,6.13260200357143,7.541867210714285,0.10032372931745671,0.09341476479766,0.06730995612112002,0.1423323901147,62.07089733606558,59.34038,51.1899605,74.9947025
36,4,16.87019647746599,17.013427714285715,15.226279142857143,18.28396717857143,6.59906349777551,6.5893815,5.815030999999999,7.543473442857142,0.07147370923089527,0.0654196223719,0.03620483408408502,0.10092689648136002,58.31907960143198,58.375542,48.19290425,66.07024874999999
36,5,19.83556750677484,19.763410285714286,18.425366999999998,20.52671803571429,6.783536280394781,6.748868607142857,6.117815299999999,7.261892357142856,0.07374088569404877,0.07564214171866504,0.0503457589623,0.09456166918247502,57.98144300702576,56.566145,46.412047,66.1086
36,6,24.06520442568027,24.075731571428573,21.99096242857143,26.304343,7.024349474302721,7.065686728571428,6.453114207142856,7.864940521428571,0.060657564896186074,0.05346570541725002,0.035881717465615026,0.08628172194044,57.13688006071428,56.413914,47.51983425,65.80599
36,7,28.13239767815323,28.051875357142855,26.98920996428571,29.735504142857142,7.604395737619605,7.870411164285714,6.998240574999999,8.581172428571428,0.024695234584896954,0.01607649456878002,0.006890857747200014,0.02796488822288626,49.017328478922714,47.5562625,41.44262,55.3762885
36,8,29.532264360655738,29.394119285714282,27.834695,30.937083714285713,7.435234524290397,7.366777057142857,6.796484199999999,8.376277639285714,0.020838503862094796,0.01637885709678,0.006757720960390015,0.02989002273516003,44.91862816393443,44.612507,38.1468885,51.43534
36,9,25.003882277210884,24.580152285714288,23.302743285714286,26.972111214285714,6.620564463423469,6.668115257142857,5.716801328571428,7.4704315857142864,0.04272279990646537,0.030722580301975014,0.017028722286655015,0.061942339102060026,54.01094081547619,52.751850000000005,41.31452,63.505848
36,10,20.248044731515556,20.33066657142857,19.02278357142857,21.76488164285714,5.585845673678487,5.484248728571429,4.837479142857142,6.2511164857142845,0.07118688697374789,0.07105381691086002,0.02418865764371003,0.09566337378132503,62.04773561241218,60.247221499999995,49.88459,72.48319
36,11,15.809365327852003,16.286294,14.409455428571428,17.285218285714286,5.456862777315862,5.445175299999999,4.713689314285714,6.3752401,0.1416782702140419,0.11380077972188002,0.05809023890444502,0.2058560742842,67.16113200959232,67.69336,57.811359249999995,75.10327
36,12,11.443426159088451,11.760384714285715,10.40155042857143,13.078813714285715,4.616651690154927,4.5270532999999995,3.670247808571428,5.578774071428571,0.11635160766561513,0.08876135282800002,0.06388878928574002,0.16304416961624002,65.22518482471627,60.926353,53.98841,77.05392
37,1,10.051230639746292,10.413493535714286,8.916138825,11.540854428571427,4.649976462004572,4.52574606,3.7962162,5.3873412428571426,0.07150955031070014,0.051683360316905014,0.0243771155436,0.10390700120456,68.72174618735363,71.5233345,53.881645750000004,80.31099
37,2,10.32219370759804,10.890378714285713,8.991956414285713,11.742187428571428,6.109902039548318,6.2099762,5.4023171607142855,6.819854789285714,0.10856419178661154,0.109794286321932,0.04587009347609999,0.15578516833320002,66.44489560294117,64.5842925,53.946854,77.02303
37,3,12.49919803584811,12.600902071428571,10.650538714285714,13.915472857142857,6.911987885332887,6.8700783,6.13260200357143,7.541867210714285,0.10032372931745671,0.09341476479766,0.06730995612112002,0.1423323901147,85.36840088159437,59.34038,51.214622,75.57949
37,4,16.87019647746599,17.013427714285715,15.226279142857143,18.28396717857143,6.59906349777551,6.5893815,5.815030999999999,7.543473442857142,0.07147370923089527,0.0654196223719,0.03620483408408502,0.10092689648136002,58.536341194278904,58.347084,48.0568045,66.66662
37,5,19.83556750677484,19.763410285714286,18.425366999999998,20.52671803571429,6.783536280394781,6.748868607142857,6.117815299999999,7.261892357142856,0.07374088569404877,0.07564214171866504,0.0503457589623,0.09456166918247502,57.98144300702576,56.566145,46.412047,66.1086
37,6,24.06520442568027,24.075731571428573,21.99096242857143,26.304343,7.024349474302721,7.065686728571428,6.453114207142856,7.864940521428571,0.060657564896186074,0.05346570541725002,0.035881717465615026,0.08628172194044,57.13688006071428,56.413914,47.51983425,65.80599
37,7,28.13239767815323,28.051875357142855,26.98920996428571,29.735504142857142,7.604395737619605,7.870411164285714,6.998240574999999,8.581172428571428,0.024695234584896954,0.01607649456878002,0.006890857747200014,0.02796488822288626,49.017328478922714,47.5562625,41.44262,55.3762885
37,8,29.532264360655738,29.394119285714282,27.834695,30.937083714285713,7.435234524290397,7.366777057142857,6.796484199999999,8.376277639285714,0.020838503862094796,0.01637885709678,0.006757720960390015,0.02989002273516003,44.91862816393443,44.612507,38.1468885,51.43534
37,9,25.003882277210884,24.580152285714288,23.302743285714286,26.972111214285714,6.620564463423469,6.668115257142857,5.716801328571428,7.4704315857142864,0.04272279990646537,0.030722580301975014,0.017028722286655015,0.061942339102060026,54.01094081547619,52.751850000000005,41.31452,63.505848
37,10,20.248044731515556,20.33066657142857,19.02278357142857,21.76488164285714,5.585845673678487,5.484248728571429,4.837479142857142,6.2511164857142845,0.07118688697374789,0.07105381691086002,0.02418865764371003,0.09566337378132503,62.04773561241218,60.247221499999995,49.88459,72.48319
37,11,15.809365327852003,16.286294,14.409455428571428,17.285218285714286,5.456862777315862,5.445175299999999,4.713689314285714,6.3752401,0.1416782702140419,0.11380077972188002,0.05809023890444502,0.2058560742842,67.16113200959232,67.69336,57.811359249999995,75.10327
37,12,11.443426159088451,11.760384714285715,10.40155042857143,13.078813714285715,4.616651690154927,4.5270532999999995,3.670247808571428,5.578774071428571,0.11635160766561513,0.08876135282800002,0.06388878928574002,0.16304416961624002,65.22518482471627,60.926353,53.98841,77.05392
38,1,10.185258147106055,10.6349052,9.169908757142858,11.714136267857144,6.256646181336568,6.168007592857142,4.6620312,7.428632957142858,0.06918373246775096,0.05120068172195,0.025329843120499983,0.09420733840746,69.60638524004683,73.15029,55.58596225,81.5862
38,2,10.343914009558823,10.9396448,9.139836014285715,11.790714857142857,8.001738778958334,8.001948478571428,6.84316267857143,9.483293757142858,0.10508486644375868,0.10421668484747999,0.045356662429360005,0.152990324497575,67.04484913636364,65.73866,54.831863,76.30642
38,3,12.375827698042825,12.471433357142857,10.737548957142858,13.697177392857142,8.754122448461024,8.855986814285714,7.635407314285715,9.749123328571429,0.09391181354264926,0.09099612173789999,0.060393873206644993,0.128002885179,63.73612047540984,61.1258355,52.68997,77.32335
38,4,16.364213173469388,16.432931,14.945587285714286,17.569846,8.386069148911565,8.48886752142857,7.328351475000001,9.465438332142856,0.06372996654929082,0.05837390072549999,0.033300811633359996,0.09149512611058751,61.285823034564956,61.791683,51.738885999999994,69.634285
38,5,19.393926969973236,19.395664571428572,18.219485607142854,20.083428535714287,8.65915172303446,8.417352292857142,7.9500674999999985,9.22267627142857,0.06280314385032074,0.06365040423869998,0.04477783766269998,0.082777699306125,59.71485160070258,60.2408435,47.81379,68.99479
38,6,23.544826788945578,23.62173457142857,21.785326142857144,25.490447999999997,9.176867519369049,9.192333342857141,8.239917842857142,10.164723010714287,0.04963724603080785,0.0402654136764,0.030223410892500004,0.07224625643784001,59.42306360714286,59.199173,51.32387075,66.1347595
38,7,27.429749018066243,27.37529214285714,26.386723071428573,28.88537157142857,10.069765829441284,10.566788428571428,9.10029737857143,10.952373428571429,0.01738231267955552,0.010813352965014997,0.0048086801703,0.021012274667002496,52.44336493091335,52.1576135,45.076465,58.5202
38,8,28.66602238390766,28.542005285714286,27.227238142857143,30.05180557142857,9.75336391088993,9.623573371428572,8.824170528571429,10.801778500000001,0.016689615338617545,0.01120077107835999,0.005409802769899996,0.02350047254055,49.49879235362998,50.156707999999995,43.2524615,55.95119
38,9,24.587047524489797,24.26932628571429,22.995251999999997,26.4353105,8.255241949166667,8.4218799,7.3166492,9.262517142857144,0.03936293526365874,0.031208201688849996,0.01625385351835498,0.0604764384663,56.35671798928571,56.1849555,45.4368475,64.415245
38,10,20.1087201273001,20.189483571428575,18.86140460714286,21.52305942857143,6.879473314550017,6.6629233571428585,6.0173979428571425,7.767986635714285,0.07383289804100522,0.07045094046865,0.024592818586199994,0.10661872502485999,63.27518707025761,62.7255595,52.590744,72.16771
38,11,15.853811463651935,16.364619571428573,14.573976785714287,17.337415571428572,7.263437667302159,7.548333928571429,5.726626785714286,8.792153828571427,0.13917555401670875,0.1139712853491,0.05563754157332999,0.2048966951447,67.77636842685851,68.221924,59.02369,76.02985749999999
38,12,11.61187238710863,11.800829214285715,10.566449857142857,13.181549142857142,6.298079218335435,6.1495506,4.773811385714287,7.722362942857143,0.1155929330348176,0.09257357280369997,0.06667684068229,0.1516963708022,66.37899228625473,63.059628,55.005753,77.52471
39,1,10.185258147106055,10.6349052,9.169908757142858,11.714136267857144,6.256646181336568,6.168007592857142,4.6620312,7.428632957142858,0.06918373246775096,0.05120068172195,0.025329843120499983,0.09420733840746,69.59738249297423,73.15029,55.722568,81.5862
39,2,10.343914009558823,10.9396448,9.139836014285715,11.790714857142857,8.001738778958334,8.001948478571428,6.84316267857143,9.483293757142858,0.10508486644375868,0.10421668484747999,0.045356662429360005,0.152990324497575,66.56370675980392,65.51444,54.831863,75.971375
39,3,12.375827698042825,12.471433357142857,10.737548957142858,13.697177392857142,8.754122448461024,8.855986814285714,7.635407314285715,9.749123328571429,0.09391181354264926,0.09099612173789999,0.060393873206644993,0.128002885179,62.73302551756441,60.395927,51.37965075,73.24828500000001
39,4,16.364213173469388,16.432931,14.945587285714286,17.569846,8.386069148911565,8.48886752142857,7.328351475000001,9.465438332142856,0.06372996654929082,0.05837390072549999,0.033300811633359996,0.09149512611058751,62.029383408114555,62.347187,52.23461775,70.1536415
39,5,19.393926969973236,19.395664571428572,18.219485607142854,20.083428535714287,8.65915172303446,8.417352292857142,7.9500674999999985,9.22267627142857,0.06280314385032074,0.06365040423869998,0.04477783766269998,0.082777699306125,60.49984180327869,61.3979015,48.9410525,69.02131
39,6,23.544826788945578,23.62173457142857,21.785326142857144,25.490447999999997,9.176867519369049,9.192333342857141,8.239917842857142,10.164723010714287,0.04963724603080785,0.0402654136764,0.030223410892500004,0.07224625643784001,58.477722872619054,58.550877,51.30538825,66.13669
39,7,27.429749018066243,27.37529214285714,26.386723071428573,28.88537157142857,10.069765829441284,10.566788428571428,9.10029737857143,10.952373428571429,0.01738231267955552,0.010813352965014997,0.0048086801703,0.021012274667002496,52.30362325761124,52.1576135,45.076465,58.5202
39,8,28.66602238390766,28.542005285714286,27.227238142857143,30.05180557142857,9.75336391088993,9.623573371428572,8.824170528571429,10.801778500000001,0.016689615338617545,0.01120077107835999,0.005409802769899996,0.02350047254055,49.67840796604215,50.200138499999994,43.3946495,56.345535
39,9,24.587047524489797,24.26932628571429,22.995251999999997,26.4353105,8.255241949166667,8.4218799,7.3166492,9.262517142857144,0.03936293526365874,0.031208201688849996,0.01625385351835498,0.0604764384663,55.67147688095238,55.3313025,43.898388,64.415245
39,10,20.1087201273001,20.189483571428575,18.86140460714286,21.52305942857143,6.879473314550017,6.6629233571428585,6.0173979428571425,7.767986635714285,0.07383289804100522,0.07045094046865,0.024592818586199994,0.10661872502485999,63.5805951206089,62.7255595,52.286423,73.16806
39,11,15.853811463651935,16.364619571428573,14.573976785714287,17.337415571428572,7.263437667302159,7.548333928571429,5.726626785714286,8.792153828571427,0.13917555401670875,0.1139712853491,0.05563754157332999,0.2048966951447,69.17099474340527,69.860427,60.402834,76.84317
39,12,11.61187238710863,11.800829214285715,10.566449857142857,13.181549142857142,6.298079218335435,6.1495506,4.773811385714287,7.722362942857143,0.1155929330348176,0.09257357280369997,0.06667684068229,0.1516963708022,67.36548402017654,65.09502,54.20279,79.1081
40,1,10.947175433333332,11.318777571428571,10.083520053571428,12.295100642857141,8.073978768281755,7.861806135714285,5.821600857142856,9.831750382142856,0.06693796925674786,0.04864764262089999,0.025153025479699984,0.09741599032650002,69.66593903278688,72.20479,58.7788615,79.782936
40,2,11.090350346323529,11.761400642857144,9.94089607142857,12.516518714285713,9.987518392191875,10.093354485714286,8.291769460714285,11.984966335714283,0.1015887487164791,0.09752643894499999,0.04549072799820501,0.14555373100829996,66.8113679497549,67.32536,55.174034,76.33743875
40,3,12.962699943576446,13.142604357142858,11.625941571428571,14.348728714285715,10.697434625627299,10.684838628571429,9.399108617857141,11.950324,0.08777844741536359,0.0906169364642,0.054420888654575,0.10950497623290001,63.627173847775175,60.977836499999995,53.24666,75.89019625
40,4,16.621753680187076,16.685163142857142,15.3736005,17.692892714285716,10.320717534761904,10.437612507142857,9.054094257142856,11.356085571428574,0.056269974992270176,0.04985384462361995,0.030700102926760012,0.08194507450947501,63.99749694159714,65.78111,53.032540999999995,73.21035
40,5,19.66310641744731,19.6088345,18.416475857142856,20.33478767857143,10.628294879039812,10.476187714285714,9.756492867857142,11.277151703571429,0.052312243288042605,0.051753174570700014,0.04094834678086,0.06781210786599999,61.56277753810082,62.81861,51.160854,71.873726
40,6,23.754248666666665,23.79908557142857,22.281141285714284,25.46972214285714,11.327803788057823,11.22834924285714,10.362594214285712,12.391672757142857,0.038706498796245326,0.026885386628400017,0.018754167085099985,0.058306816706680004,61.6197260952381,61.908733,56.14177,67.5234925
40,7,27.554820534459687,27.684234571428572,26.688123500000003,28.621804392857143,12.4925563995818,12.885197285714284,11.198634107142857,13.486836214285713,0.010260843510344723,0.005774082622300017,0.002484931884900007,0.0119164602463,55.05784406674473,56.372948,47.7487085,61.976612
40,8,28.721009133154904,28.727482428571427,27.494014142857143,30.187120571428572,12.05864623814319,11.739027357142856,11.075058285714286,13.021238428571428,0.012624775099449688,0.0087184226615,0.004018333590297491,0.018304505691950017,52.994370571428576,54.744259,46.779953,59.622406
40,9,25.0111517039966,24.689248285714285,23.579520071428572,26.66903685714286,9.873746312789116,9.979166328571427,8.907202128571429,10.950944864285713,0.03611373587249015,0.02599833299699997,0.011995383319119972,0.05336480618060001,57.61984581071429,58.001083,47.43170325,66.39662
40,10,20.659649677567746,20.710095999999997,19.506535285714286,21.883440142857143,8.202011812462361,7.957616214285713,6.9312736714285705,9.374833957142856,0.07633815718432917,0.07048588662244999,0.024441396398610014,0.113991743119725,63.72613480444964,64.280095,54.373245,71.79458
40,11,16.558132485799934,16.98961957142857,15.26371442857143,18.073687928571427,9.190438891562177,9.573370785714285,6.777064753571427,11.266181206071428,0.13642122283634533,0.11374625022969997,0.05514007948832497,0.20324417501988,67.93383257793765,67.6441025,59.793465,75.65316
40,12,12.414375560169338,12.713474857142856,11.433332285714286,13.819013285714288,8.186547125548548,8.037976357142858,6.187438371428571,10.385474771428571,0.11482874327027973,0.0901933673709,0.06962025376414002,0.15348761790069995,66.75169916519546,64.80264,57.147186,76.17432
41,1,10.947175433333332,11.318777571428571,10.083520053571428,12.295100642857141,8.073978768281755,7.861806135714285,5.821600857142856,9.831750382142856,0.06693796925674786,0.04864764262089999,0.025153025479699984,0.09741599032650002,69.66593903278688,72.20479,58.7788615,79.782936
41,2,11.090350346323529,11.761400642857144,9.94089607142857,12.516518714285713,9.987518392191875,10.093354485714286,8.291769460714285,11.984966335714283,0.1015887487164791,0.09752643894499999,0.04549072799820501,0.14555373100829996,66.8113679497549,67.32536,55.174034,76.33743875
41,3,12.962699943576446,13.142604357142858,11.625941571428571,14.348728714285715,10.697434625627299,10.684838628571429,9.399108617857141,11.950324,0.08777844741536359,0.0906169364642,0.054420888654575,0.10950497623290001,63.627173847775175,60.977836499999995,53.24666,75.89019625
41,4,16.621753680187076,16.685163142857142,15.3736005,17.692892714285716,10.320717534761904,10.437612507142857,9.054094257142856,11.356085571428574,0.056269974992270176,0.04985384462361995,0.030700102926760012,0.08194507450947501,63.99749694159714,65.78111,53.032540999999995,73.21035
41,5,19.66310641744731,19.6088345,18.416475857142856,20.33478767857143,10.628294879039812,10.476187714285714,9.756492867857142,11.277151703571429,0.052312243288042605,0.051753174570700014,0.04094834678086,0.06781210786599999,61.58176953629977,62.891317,51.27851225,71.873726
41,6,23.754248666666665,23.79908557142857,22.281141285714284,25.46972214285714,11.327803788057823,11.22834924285714,10.362594214285712,12.391672757142857,0.038706498796245326,0.026885386628400017,0.018754167085099985,0.058306816706680004,61.226914955899886,61.908733,56.14177,67.541055
41,7,27.554820534459687,27.684234571428572,26.688123500000003,28.621804392857143,12.4925563995818,12.885197285714284,11.198634107142857,13.486836214285713,0.010260843510344723,0.005774082622300017,0.002484931884900007,0.0119164602463,55.05784406674473,56.372948,47.7487085,61.976612
41,8,28.721009133154904,28.727482428571427,27.494014142857143,30.187120571428572,12.05864623814319,11.739027357142856,11.075058285714286,13.021238428571428,0.012624775099449688,0.0087184226615,0.004018333590297491,0.018304505691950017,52.994370571428576,54.744259,46.779953,59.622406
41,9,25.0111517039966,24.689248285714285,23.579520071428572,26.66903685714286,9.873746312789116,9.979166328571427,8.907202128571429,10.950944864285713,0.03611373587249015,0.02599833299699997,0.011995383319119972,0.05336480618060001,57.61984581071429,58.001083,47.43170325,66.39662
41,10,20.659649677567746,20.710095999999997,19.506535285714286,21.883440142857143,8.202011812462361,7.957616214285713,6.9312736714285705,9.374833957142856,0.07633815718432917,0.07048588662244999,0.024441396398610014,0.113991743119725,63.72613480444964,64.280095,54.373245,71.79458
41,11,16.558132485799934,16.98961957142857,15.26371442857143,18.073687928571427,9.190438891562177,9.573370785714285,6.777064753571427,11.266181206071428,0.13642122283634533,0.11374625022969997,0.05514007948832497,0.20324417501988,67.93383257793765,67.6441025,59.793465,75.65316
41,12,12.414375560169338,12.713474857142856,11.433332285714286,13.819013285714288,8.186547125548548,8.037976357142858,6.187438371428571,10.385474771428571,0.11482874327027973,0.0901933673709,0.06962025376414002,0.15348761790069995,66.75169916519546,64.80264,57.147186,76.17432
